ID,Carriera Triennale,Scuola Triennale,CDS Triennale,Maturità,Carriera Magistrale,Scuola Magistrale,CDS Magistrale
99656111,ATTIVO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99689437,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99621050,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99619274,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99672263,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA - PROGETTAZIONE ARCHITETTONICA
99597300,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,CLASSICA,#N/D,,
99593437,CONGEDATO,Ing Ind - Inf,INGEGNERIA ELETTRONICA,ARTISTICA (QUINQUENNALE),#N/D,,
99592485,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99591821,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99623712,ATTIVO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99673551,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,CLASSICA,#N/D,,
99624893,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,#N/D,,
99592212,CONGEDATO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99622087,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,ARTISTICA (QUINQUENNALE),#N/D,,
99604810,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99622724,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99620524,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,CLASSICA,#N/D,,
99593254,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE,CLASSICA,#N/D,,
99695202,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA FISICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,MATERIALS ENGINEERING AND NANOTECHNOLOGY
99596472,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA - PROGETTAZIONE ARCHITETTONICA
99598874,RINUNCIA AGLI STUDI,Des,DESIGN DEL PRODOTTO INDUSTRIALE,SCIENTIFICA,#N/D,,
99619490,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,TECNICA PER GEOMETRI,#N/D,,
99672095,TITOLO CONSEGUITO,Des,DESIGN DELLA MODA,ARTISTICA (QUINQUENNALE),#N/D,,
99687396,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTE APPLICATA,#N/D,,
99599210,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99662680,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,CLASSICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99594750,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA E PRODUZIONE EDILIZIA,SCIENTIFICA,#N/D,,
99691441,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE,ARTISTICA (QUINQUENNALE),#N/D,,
99595744,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,ARTISTICA (QUINQUENNALE),#N/D,,
99598150,TITOLO CONSEGUITO,Des,DESIGN DELLA MODA,ARTISTICA (QUINQUENNALE),#N/D,,
99657177,ATTIVO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,#N/D,,
99720777,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,ARTISTICA (QUINQUENNALE),#N/D,,
99595369,ATTIVO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99737658,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA INFORMATICA,TECNICA INDUSTRIALE,#N/D,,
99679004,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,CLASSICA,#N/D,,
99598417,DECADUTO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,ARTE APPLICATA,#N/D,,
99597521,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,#N/D,,
99605803,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,CLASSICA,#N/D,,
99709231,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA,CLASSICA,#N/D,,
99706538,RINUNCIA AGLI STUDI,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,PROFESSIONALE (QUINQUENNALE),#N/D,,
99674298,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99604071,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,#N/D,,
99594664,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99595559,RINUNCIA AGLI STUDI,Des,DESIGN DEL PRODOTTO INDUSTRIALE,LINGUISTICA,#N/D,,
99674884,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA,TECNICA COMMERCIALE,#N/D,,
99679396,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA CHIMICA,SCIENTIFICA,#N/D,,
99619773,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA ELETTRONICA,SCIENTIFICA,#N/D,,
99592414,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,TECNICA PER GEOMETRI,#N/D,,
99678319,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA (ON LINE),TECNICA PER GEOMETRI,#N/D,,
99662890,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DEI MATERIALI E DELLE NANOTECNOLOGIE,SCIENTIFICA,#N/D,,
99662876,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,CLASSICA,ATTIVO,Ing Ind - Inf,INGEGNERIA SPAZIALE
99620550,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,#N/D,,
99672118,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99678376,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,LINGUISTICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99673344,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,CLASSICA,#N/D,,
99678375,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99734295,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,CLASSICA,#N/D,,
99678323,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99677390,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,TECNICA PER GEOMETRI,#N/D,,
99708141,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA - PROGETTAZIONE ARCHITETTONICA
99618836,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE
99662872,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99625434,TITOLO CONSEGUITO,Des,DESIGN DELLA MODA,SCIENTIFICA,#N/D,,
99708139,DECADUTO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99671075,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99611270,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE,CLASSICA,#N/D,,
99619658,ATTIVO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99598445,TITOLO CONSEGUITO,Des,DESIGN DELLA MODA,LINGUISTICA,#N/D,,
99600190,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99623514,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,#N/D,,
99662875,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,#N/D,,
99594001,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,ARTISTICA (QUINQUENNALE),#N/D,,
99644333,DECADUTO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99620199,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE,TECNICA INDUSTRIALE,#N/D,,
99672134,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE,ARTE APPLICATA,#N/D,,
99814009,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99623979,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,ARTISTICA - SEZIONE I,TITOLO CONSEGUITO,Des,INTERIOR DESIGN
99595547,ATTIVO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99671717,DECADUTO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,LINGUISTICA,#N/D,,
99597797,CONGEDATO,Des,DESIGN DELLA MODA,LINGUISTICA,#N/D,,
99625177,TITOLO CONSEGUITO,Des,DESIGN DELLA MODA,CLASSICA,#N/D,,
99610557,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE,CLASSICA,#N/D,,
99673187,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,ARTE APPLICATA,#N/D,,
99610477,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE,CLASSICA,#N/D,,
99608666,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99598450,CONGEDATO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99661312,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99592439,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA,TECNICA PER GEOMETRI,#N/D,,
99672321,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,#N/D,,
99672429,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99613488,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99662795,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA SPAZIALE
99692246,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,SCIENTIFICA,#N/D,,
99696014,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99597612,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,#N/D,,
99623773,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,#N/D,,
99620099,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA,TECNICA INDUSTRIALE,#N/D,,
99679120,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA CHIMICA,MATURITA' STRANIERA / FOREIGN DEGREE,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLA PREVENZIONE E DELLA SICUREZZA NELL'INDUSTRIA DI PROCESSO
99671999,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,#N/D,,
99598357,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,CLASSICA,#N/D,,
99598622,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,ARTISTICA (QUINQUENNALE),#N/D,,
99804009,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,CLASSICA,#N/D,,
99659143,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,#N/D,,
99677498,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,#N/D,,
99689396,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99673980,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE,SCIENTIFICA,#N/D,,
99622061,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99674121,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE,SCIENTIFICA,#N/D,,
99674898,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI,SCIENTIFICA,#N/D,,
99607954,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,TECNICA PER GEOMETRI,#N/D,,
99592386,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA INFORMATICA,LINGUISTICA,#N/D,,
99602958,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99598979,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99621981,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,SCIENTIFICA,TITOLO CONSEGUITO,Des,DESIGN & ENGINEERING
99624276,CONGEDATO,Arc - Urb - Cost,ARCHITETTURA E PRODUZIONE EDILIZIA,SCIENTIFICA,#N/D,,
99690931,TITOLO CONSEGUITO,Des,DESIGN DELLA MODA,SCIENTIFICA,#N/D,,
99593894,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99592716,RINUNCIA AGLI STUDI,Des,DESIGN DELLA COMUNICAZIONE,SCIENTIFICA,#N/D,,
99597545,CONGEDATO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99621299,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99612473,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,SCIENTIFICA,#N/D,,
99601457,CONGEDATO,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,#N/D,,
99672449,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,SCIENTIFICA,#N/D,,
99709197,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99622988,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99592069,ATTIVO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99675050,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA
99678105,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MATEMATICA,SCIENTIFICA,#N/D,,
99623982,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99718119,ATTIVO,Des,DISEGNO INDUSTRIALE,CLASSICA,#N/D,,
99707122,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99596965,RINUNCIA AGLI STUDI,Des,DESIGN DELLA MODA,CLASSICA,#N/D,,
99673662,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,ARTE APPLICATA,#N/D,,
99656101,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99692329,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA (ON LINE),SCIENTIFICA,#N/D,,
99592088,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99624465,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,TECNICA PER GEOMETRI,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99593225,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLA PRODUZIONE INDUSTRIALE,SCIENTIFICA,#N/D,,
99595986,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99672138,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99705244,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99674542,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MATEMATICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MATEMATICA
99621610,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE,SCIENTIFICA,#N/D,,
99619296,ATTIVO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,#N/D,,
99679017,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI
99608549,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99621622,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,#N/D,,
99596322,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99692587,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA SPAZIALE
99741401,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA (ON LINE),TECNICA INDUSTRIALE,#N/D,,
99625834,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,SCIENTIFICA,TITOLO CONSEGUITO,Des,PRODUCT SERVICE SYSTEM DESIGN
99657618,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99607797,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99655173,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99593461,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,SCIENTIFICA,#N/D,,
99677088,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA CHIMICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA CHIMICA
99607564,CONGEDATO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,SCIENTIFICA,#N/D,,
99625194,TITOLO CONSEGUITO,Des,DESIGN DELLA MODA,SCIENTIFICA,#N/D,,
99679029,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA CHIMICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA CHIMICA
99678833,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,CLASSICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99613180,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE,CLASSICA,#N/D,,
99678662,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,CLASSICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99689369,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99663096,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99657126,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AERONAUTICA
99680328,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,CLASSICA,ATTIVO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99620574,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,LINGUISTICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA - PROGETTAZIONE ARCHITETTONICA
99680685,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99623077,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,SCIENTIFICA,#N/D,,
99625394,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,ATTIVO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99657148,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99678363,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI,SCIENTIFICA,#N/D,,
99661847,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE,TECNICA PER GEOMETRI,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE
99677076,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DEI SISTEMI EDILIZI
99593289,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI,SCIENTIFICA,#N/D,,
99695746,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE
99739361,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA ELETTRONICA,TECNICA INDUSTRIALE,#N/D,,
99590696,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,TECNICA PER GEOMETRI,#N/D,,
99619905,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,LINGUISTICA,#N/D,,
99675151,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,TECNICA PER GEOMETRI,#N/D,,
99678680,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,CLASSICA,#N/D,,
99612064,RINUNCIA AGLI STUDI,Ing - Civ,INGEGNERIA CIVILE,SCIENTIFICA,#N/D,,
99597542,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,CLASSICA,#N/D,,
99595074,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE,TECNICA PER GEOMETRI,#N/D,,
99679378,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99678079,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99657187,CONGEDATO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,#N/D,,
99673723,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99619641,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA,TECNICA PER GEOMETRI,#N/D,,
99676656,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA (ON LINE),SCIENTIFICA,#N/D,,
99625793,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99596048,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,CLASSICA,#N/D,,
99678133,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE,SCIENTIFICA,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE
99619852,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,#N/D,,
99662615,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA,CLASSICA,#N/D,,
